,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,165.9,119.8,6.00,2,165.9,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,85.8,66.4,2.00,2,85.8,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,356.1,274.0,10.00,1,356.1,1,292.9,213.5,11.31,26,292.9,26,312.2,250.6,9.07,14,312.2,14,0.0,0.0,0.00,0,0.0,0,129.2,97.4,4.28,18,129.2,18,300.9,216.7,13.46,13,300.9,13,356.1,274.0,10.00,1,356.1,1,0.0,0.0,0.00,0,0.0,0
2,1800,541.3,402.3,18.42,12,556.7,36,489.6,345.5,27.11,18,489.6,18,366.8,277.5,11.96,26,366.8,26,530.3,367.8,31.25,4,664.4,2,122.9,87.0,4.43,21,122.9,21,556.6,382.4,43.77,13,556.6,13,541.2,402.3,18.42,12,556.7,36,530.3,367.8,31.25,4,664.4,2
3,2400,736.6,546.2,29.80,20,496.6,68,811.6,560.2,71.56,18,811.6,18,514.8,402.5,19.00,32,514.8,32,875.1,590.7,98.13,8,875.1,8,193.7,146.0,6.71,14,193.7,14,798.8,533.9,83.38,16,798.8,16,736.4,546.2,29.80,20,496.5,68,875.1,590.7,98.13,8,875.1,8
4,3000,870.8,594.7,74.46,13,507.3,61,1152.5,843.5,104.44,27,1152.5,27,513.3,394.8,23.97,35,513.3,35,992.7,667.6,97.67,6,979.1,4,142.1,99.2,6.42,19,142.1,19,963.9,640.0,126.75,20,963.9,20,865.5,591.1,73.85,13,506.1,61,992.7,667.6,97.67,6,979.1,4
5,3600,1125.6,793.0,98.16,25,795.4,49,1313.4,957.0,128.62,29,1313.4,29,641.0,503.4,36.48,33,641.0,33,1246.0,876.8,136.00,9,1246.0,9,163.5,118.8,5.91,11,163.5,11,1060.0,713.6,124.96,23,1060.0,23,1125.8,794.3,97.81,26,802.1,50,1251.6,881.3,135.60,10,1251.6,10
6,Total,859.8,613.8,59.85,71,577.1,215,838.1,605.2,71.93,120,838.1,120,496.4,386.0,22.06,140,496.4,140,973.8,670.1,100.74,27,1020.0,23,144.5,105.3,5.35,85,144.5,85,795.1,535.8,88.08,85,795.1,85,862.5,616.1,60.14,72,579.3,216,985.5,679.1,101.86,28,1031.7,24
