,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,0.0,0,0.0,0,0.0,0,551.9,1,478.3,6,0.0,0,0.0,0
1,1200,1142.4,1,773.8,27,958.7,19,0.0,0,603.1,16,680.4,18,0.0,0,0.0,0
2,1800,1388.5,14,970.7,11,1006.6,26,1405.5,8,636.3,18,897.3,16,1502.6,1,1576.7,1
3,2400,1696.8,16,1494.2,15,1133.5,41,1622.5,7,664.9,16,1089.4,15,1479.4,2,2017.2,1
4,3000,1801.9,13,1504.9,41,1192.5,38,1669.9,14,665.4,17,1232.7,25,1407.7,2,1566.4,3
5,3600,2031.3,12,1635.1,16,1366.9,27,1815.7,12,647.1,14,1350.0,21,1576.5,1,0.0,0
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
