,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,121.5,102.4,2.00,1,121.5,1,139.2,104.8,4.00,3,139.2,3,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,244.8,200.1,5.69,16,244.8,16,302.4,267.7,6.25,8,302.4,8,0.0,0.0,0.00,0,0.0,0,117.2,99.3,3.30,10,117.2,10,132.1,86.6,5.45,11,132.1,11,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,395.5,312.9,10.14,14,401.8,38,230.4,186.2,5.38,16,230.4,16,273.3,221.2,7.27,15,273.3,15,285.0,223.3,8.00,6,244.2,5,136.8,117.6,3.57,7,136.8,7,128.6,80.9,5.58,12,128.6,12,395.5,312.9,10.14,14,401.8,38,285.0,223.3,8.00,6,244.2,5
3,2400,397.5,315.3,10.63,16,417.7,64,273.9,227.7,7.08,25,273.9,25,253.4,214.5,5.58,12,253.4,12,273.1,197.9,8.57,7,179.4,4,116.0,97.2,3.00,8,116.0,8,117.2,68.3,5.54,13,117.2,13,397.5,315.3,10.63,16,417.7,64,273.1,197.9,8.57,7,179.4,4
4,3000,410.7,315.8,10.18,11,435.2,59,251.1,201.6,6.95,22,251.1,22,286.0,242.5,5.89,19,286.0,19,261.9,192.7,7.83,6,235.3,5,127.6,109.2,3.43,7,127.6,7,113.9,62.0,5.00,11,113.9,11,410.7,315.8,10.18,11,435.2,59,261.9,192.7,7.83,6,235.3,5
5,3600,415.9,332.9,9.90,10,502.4,34,251.8,209.8,6.27,15,251.8,15,286.7,246.0,6.63,16,286.7,16,296.1,226.0,6.83,6,242.9,3,131.7,109.7,3.78,9,131.7,9,103.4,53.1,4.75,12,103.4,12,415.9,332.9,9.90,10,502.4,34,296.1,226.0,6.83,6,242.9,3
6,Total,403.4,318.2,10.25,51,434.7,195,252.7,207.0,6.39,94,252.7,94,279.7,236.8,6.34,70,279.7,70,278.8,209.5,7.84,25,226.1,17,125.2,105.9,3.38,42,125.2,42,119.8,71.7,5.21,62,119.8,62,403.4,318.2,10.25,51,434.7,195,278.8,209.5,7.84,25,226.1,17
