,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,0.0,0,0.0,0,0.0,0,544.5,2,526.4,1,0.0,0,0.0,0
1,1200,0.0,0,793.8,25,912.9,17,0.0,0,565.6,19,726.4,14,0.0,0,0.0,0
2,1800,1332.1,11,961.1,20,1002.8,29,1425.3,4,601.1,17,947.5,15,1645.7,1,1420.6,1
3,2400,1623.1,15,1429.4,9,1123.5,34,1570.9,12,580.9,12,1189.3,17,1525.0,2,1435.6,2
4,3000,1850.6,16,1580.4,35,1154.2,32,1649.9,6,572.1,10,1274.2,20,1468.7,2,1537.5,1
5,3600,2072.0,20,1534.8,24,1284.8,26,1874.0,14,581.8,15,1429.9,19,1413.5,1,1516.2,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
