speed,LinkName,TQDelay
0.0,ci1,373.03950641109327
0.0,ci10,144.278660118373
0.0,ci11,102.84024837036685
0.0,ci12,70.12626789776529
0.0,ci13,44.11802797652545
0.0,ci2,270.21567378800324
0.0,ci3,256.50367822726
0.0,ci4,191.87850173219337
0.0,ci5,166.10884686936805
0.0,ci6,86.98310698447894
0.0,ci7,96.22337948725642
0.0,ci8,113.07531631354345
0.0,ci9,137.18580318676058
0.0,co1,61.00724632348432
0.0,co10,227.47176973692274
0.0,co11,219.02772743747735
0.0,co12,288.1695652173913
0.0,co13,263.1047055414042
0.0,co2,286.4782057060976
0.0,co3,373.232610179777
0.0,co4,394.8937982432792
0.0,co5,143.64603986362445
0.0,co6,254.6250287975159
0.0,co7,257.90192530399537
0.0,co8,336.57102237440625
0.0,co9,252.55137549802512
10.0,ci1,334.0311576462359
10.0,ci10,106.79143356643357
10.0,ci11,79.78293711656441
10.0,ci12,54.23111216504624
10.0,ci13,36.23762870514821
10.0,ci2,242.14404373368146
10.0,ci3,211.6736369268897
10.0,ci4,171.77918135827076
10.0,ci5,125.83439616252821
10.0,ci6,81.2952306489445
10.0,ci7,92.76731969860064
10.0,ci8,123.11227138643068
10.0,ci9,115.28622725036891
10.0,co1,57.00363081099424
10.0,co10,240.45238710789383
10.0,co11,309.47981018119066
10.0,co12,292.651376146789
10.0,co13,277.07951541850224
10.0,co2,268.73864030912245
10.0,co3,376.38737108386846
10.0,co4,343.1561155152888
10.0,co5,254.54977426636572
10.0,co6,290.72186436239855
10.0,co7,287.21026552372984
10.0,co8,262.9884722222222
10.0,co9,170.13011224131884
20.0,ci1,282.179627375354
20.0,ci10,84.15701510946654
20.0,ci11,65.48960407501735
20.0,ci12,48.66688172043011
20.0,ci13,24.947850122850124
20.0,ci2,242.0617918833581
20.0,ci3,182.5433582436443
20.0,ci4,172.52001923899104
20.0,ci5,116.34927742916904
20.0,ci6,99.34684649529291
20.0,ci7,86.07933390264732
20.0,ci8,98.5522446094026
20.0,ci9,100.06468716861082
20.0,co1,56.84178303153036
20.0,co10,235.6463136398845
20.0,co11,299.9715681919147
20.0,co12,372.52437869822484
20.0,co13,277.6568965517242
20.0,co2,191.26883176287623
20.0,co3,390.42218495261125
20.0,co4,373.58645585560373
20.0,co5,237.00446776611696
20.0,co6,253.2501611933774
20.0,co7,315.17876932342904
20.0,co8,184.17025552131483
20.0,co9,190.4301431639227
30.0,ci1,244.37615024296284
30.0,ci10,81.97483982164937
30.0,ci11,67.99291587766854
30.0,ci12,57.63087348734874
30.0,ci13,32.959037575080316
30.0,ci2,175.24124109069507
30.0,ci3,154.1880613878166
30.0,ci4,164.13038717810193
30.0,ci5,133.42254301300883
30.0,ci6,100.028689481721
30.0,ci7,70.0322693376627
30.0,ci8,101.79486150140505
30.0,ci9,96.39090208597061
30.0,co1,50.1608131436395
30.0,co10,203.22886773689444
30.0,co11,255.49807883679787
30.0,co12,272.4938946331856
30.0,co13,208.2662256662257
30.0,co2,129.23525472689076
30.0,co3,336.53930087883873
30.0,co4,228.72530198662275
30.0,co5,225.3833971854493
30.0,co6,204.7072678955583
30.0,co7,231.00244714820525
30.0,co8,182.59130299537063
30.0,co9,232.92839877372953
40.0,ci1,29.61695730607336
40.0,ci10,77.11389247311827
40.0,ci11,63.610192237939785
40.0,ci12,57.66693278871147
40.0,ci13,5.524619071464339
40.0,ci2,107.73058135534916
40.0,ci3,32.9899854862119
40.0,ci4,107.66230728335991
40.0,ci5,138.19515738498788
40.0,ci6,63.47747489239599
40.0,ci7,82.05703902670248
40.0,ci8,91.12729041042599
40.0,ci9,59.36188295165394
40.0,co1,36.29151580979966
40.0,co10,97.64136807817589
40.0,co11,170.7936927026036
40.0,co12,226.33360760301056
40.0,co13,259.08979735569994
40.0,co2,78.44488188976378
40.0,co3,80.79052369077307
40.0,co4,63.57710354161967
40.0,co5,60.67886612405276
40.0,co6,61.88538529672277
40.0,co7,133.35130737943058
40.0,co8,103.1628533685601
40.0,co9,127.41814914645103
50.0,ci1,45.58275862068966
50.0,ci10,38.029999999999994
50.0,ci11,12.383333333333333
50.0,ci12,19.050000000000004
50.0,ci13,0.17811550151975683
50.0,ci2,112.13333333333334
50.0,ci3,101.0
50.0,ci4,117.725
50.0,ci6,3.9000000000000004
50.0,ci7,129.11041666666668
50.0,ci8,91.865604249668
50.0,ci9,50.32
50.0,co1,53.358620689655176
50.0,co10,0.0
50.0,co11,70.36
50.0,co12,144.87345013477088
50.0,co13,260.52119535141117
50.0,co3,23.639999999999997
50.0,co4,23.080952380952382
50.0,co5,13.135714285714286
50.0,co6,0.04
50.0,co7,2.0
50.0,co8,115.0409090909091
50.0,co9,0.225
