speed,LinkName,TQDelay
0.0,ci1,175.64004682491085
0.0,ci10,60.596270380883226
0.0,ci11,50.57868236727236
0.0,ci12,31.26357698289269
0.0,ci13,23.376166042814482
0.0,ci2,61.44297982192719
0.0,ci3,63.918278561379466
0.0,ci4,151.79037970170538
0.0,ci5,125.73551892487794
0.0,ci6,42.95025850926325
0.0,ci7,49.80053638619806
0.0,ci8,61.98896965059934
0.0,ci9,62.12634762736927
0.0,co1,23.651175468483817
0.0,co10,94.2111839962782
0.0,co11,89.25031055900621
0.0,co12,163.81404958677686
0.0,co13,117.0715497798303
0.0,co2,62.89954330288686
0.0,co3,97.48878793433008
0.0,co4,92.08156671990707
0.0,co5,84.34077958825252
0.0,co6,111.13427541288672
0.0,co7,86.51212409592692
0.0,co8,119.47217283028264
0.0,co9,75.51773661387632
10.0,ci1,150.11347105777486
10.0,ci10,50.46361679224973
10.0,ci11,36.77760416666666
10.0,ci12,24.838858808829652
10.0,ci13,17.266012658227847
10.0,ci2,57.62731201382887
10.0,ci3,76.87536439665473
10.0,ci4,127.16869326578002
10.0,ci5,94.18400517004605
10.0,ci6,36.31150398406375
10.0,ci7,44.13276509679284
10.0,ci8,60.594962686567165
10.0,ci9,64.19588441330998
10.0,co1,16.49086562657272
10.0,co10,90.52078179119248
10.0,co11,128.6605504587156
10.0,co12,154.41375000000002
10.0,co13,118.58435771358329
10.0,co2,52.04055030896584
10.0,co3,94.83977990625637
10.0,co4,95.4827205882353
10.0,co5,80.54218197879858
10.0,co6,104.69596365173288
10.0,co7,95.08724244990121
10.0,co8,99.84506607929515
10.0,co9,87.10364152892562
20.0,ci1,133.2538117717959
20.0,ci10,42.63729854908077
20.0,ci11,31.743558460421205
20.0,ci12,27.889659575202305
20.0,ci13,25.336177861873228
20.0,ci2,63.66313571227873
20.0,ci3,92.9099935316947
20.0,ci4,121.62704521479758
20.0,ci5,79.37486206896551
20.0,ci6,50.95326419898882
20.0,ci7,44.559267025252986
20.0,ci8,41.680857247976455
20.0,ci9,58.96748815165876
20.0,co1,15.933756080611536
20.0,co10,104.4860762906052
20.0,co11,106.39333520451125
20.0,co12,110.30695863009547
20.0,co13,144.19385636348832
20.0,co2,43.882759169385
20.0,co3,95.83701179554392
20.0,co4,95.89710039869517
20.0,co5,88.71200319233839
20.0,co6,87.71101749041958
20.0,co7,93.70142180947752
20.0,co8,124.74755880483154
20.0,co9,97.4799407974926
30.0,ci1,113.49624455267879
30.0,ci10,43.68203814064362
30.0,ci11,32.776167716706496
30.0,ci12,25.33418946362442
30.0,ci13,13.813126815101647
30.0,ci2,71.91855257303871
30.0,ci3,78.7505476511044
30.0,ci4,113.65993315101792
30.0,ci5,97.38131352619233
30.0,ci6,45.88635988444077
30.0,ci7,43.37657204351114
30.0,ci8,45.872881403118036
30.0,ci9,57.055467366349625
30.0,co1,24.22099061216507
30.0,co10,89.84696021069564
30.0,co11,104.2116428990037
30.0,co12,102.13364779874213
30.0,co13,136.18477906477906
30.0,co2,39.52946338618167
30.0,co3,95.04903877915044
30.0,co4,83.74090151607527
30.0,co5,87.21462540531316
30.0,co6,77.85798445725746
30.0,co7,75.62565875537283
30.0,co8,81.55756848454385
30.0,co9,97.11655893614393
40.0,ci1,61.39026522879627
40.0,ci10,60.35852498017447
40.0,ci11,34.32385964912281
40.0,ci12,16.532029384756658
40.0,ci13,1.893009648303766
40.0,ci2,61.40958166544512
40.0,ci3,19.59306640625
40.0,ci4,57.19269051321928
40.0,ci5,87.49
40.0,ci6,28.20564808110065
40.0,ci7,15.23096214130697
40.0,ci8,32.506463878327
40.0,ci9,24.592775919732443
40.0,co1,25.40423396965247
40.0,co10,44.95065497076023
40.0,co11,93.3498265093685
40.0,co12,12.391891891891891
40.0,co13,32.761202745620324
40.0,co2,39.75125039569484
40.0,co3,38.28972972972973
40.0,co4,19.620866477272727
40.0,co5,28.431402287419196
40.0,co6,28.46863988724454
40.0,co7,25.61648189209165
40.0,co8,65.23723568381885
40.0,co9,66.14139254385965
50.0,ci1,25.040650406504064
50.0,ci10,58.134020618556704
50.0,ci11,47.333999999999996
50.0,ci12,12.8764
50.0,ci13,0.3775392986698912
50.0,ci2,36.91221864951768
50.0,ci3,7.494805194805195
50.0,ci4,65.91640625
50.0,ci5,48.0
50.0,ci6,41.862500000000004
50.0,ci7,32.73522267206478
50.0,ci8,28.11846153846154
50.0,ci9,7.160165975103734
50.0,co1,35.02994923857868
50.0,co10,6.4941176470588236
50.0,co11,74.38867924528302
50.0,co12,6.333730158730158
50.0,co13,40.25139557266602
50.0,co2,51.74705882352941
50.0,co3,19.364383561643834
50.0,co4,8.17615894039735
50.0,co5,16.835955056179778
50.0,co6,10.121348314606742
50.0,co7,29.618840579710145
50.0,co8,48.809489051094886
50.0,co9,9.667857142857143
