speed,LinkName,TQDelay
0.0,ci1,150.71980057750332
0.0,ci10,109.58553757344603
0.0,ci11,78.27110097985847
0.0,ci12,48.116703136396794
0.0,ci13,35.723553828703814
0.0,ci2,67.36577671225413
0.0,ci3,86.05057932112399
0.0,ci4,226.10155148866428
0.0,ci5,211.11196474659783
0.0,ci6,118.30065710494725
0.0,ci7,114.03744886313757
0.0,ci8,93.9367107636801
0.0,ci9,73.5024993991829
0.0,co1,23.065502150169348
0.0,co10,145.9436118265722
0.0,co11,195.84388379204893
0.0,co12,247.99139784946237
0.0,co13,181.67169862273832
0.0,co2,64.17119486436115
0.0,co3,98.48708603667137
0.0,co4,103.34744429882045
0.0,co5,107.25071692267123
0.0,co6,156.77165986538768
0.0,co7,254.59377416917312
0.0,co8,238.26470401467577
0.0,co9,174.68115965888512
10.0,ci1,127.95528584119667
10.0,ci10,82.40690861390468
10.0,ci11,55.95846450369419
10.0,ci12,43.07482517482517
10.0,ci13,30.141699819168174
10.0,ci2,72.11412151067323
10.0,ci3,102.40562109646079
10.0,ci4,216.41295131609598
10.0,ci5,173.2290852632941
10.0,ci6,96.85867768595041
10.0,ci7,85.00160588825693
10.0,ci8,79.45140252454418
10.0,ci9,84.67217391304348
10.0,co1,16.326492649264924
10.0,co10,143.71409578728176
10.0,co11,223.02678002125398
10.0,co12,205.5305084745763
10.0,co13,162.46921855146124
10.0,co2,58.75484810032096
10.0,co3,97.7862787878788
10.0,co4,99.23164193393968
10.0,co5,95.04453461411063
10.0,co6,128.93576486207405
10.0,co7,184.12252414315472
10.0,co8,204.34446305602086
10.0,co9,169.23762304574407
20.0,ci1,102.79324192480574
20.0,ci10,59.15759152907394
20.0,ci11,49.15679920435945
20.0,ci12,40.91878692398582
20.0,ci13,18.31630801140783
20.0,ci2,74.95398901386345
20.0,ci3,131.72075952954515
20.0,ci4,205.8694730351468
20.0,ci5,164.4864277251185
20.0,ci6,95.214698439477
20.0,ci7,83.88321799307958
20.0,ci8,61.880520446096654
20.0,ci9,76.9308870453095
20.0,co1,25.44990990990991
20.0,co10,148.0793396832192
20.0,co11,160.2760423758817
20.0,co12,150.17261025595397
20.0,co13,182.164916402765
20.0,co2,46.81768187422934
20.0,co3,97.0548710849628
20.0,co4,73.05161661867544
20.0,co5,102.99110056363097
20.0,co6,111.80908303205952
20.0,co7,125.94053039285431
20.0,co8,159.1013365895515
20.0,co9,167.3258634748675
30.0,ci1,75.60980889412191
30.0,ci10,56.47616309461579
30.0,ci11,46.68490686399591
30.0,ci12,41.799796406125516
30.0,ci13,13.181688860366863
30.0,ci2,74.49885549363057
30.0,ci3,102.44720117907147
30.0,ci4,128.7073086574655
30.0,ci5,135.00428370786517
30.0,ci6,90.70811776586655
30.0,ci7,90.32039948215277
30.0,ci8,55.354939251016106
30.0,ci9,64.71237915585947
30.0,co1,17.358535536052315
30.0,co10,128.14180037664784
30.0,co11,149.87943583931497
30.0,co12,135.78548321124455
30.0,co13,166.88277290836655
30.0,co2,40.27766974942692
30.0,co3,103.2213493991945
30.0,co4,76.01912584123309
30.0,co5,51.67258366244024
30.0,co6,114.97551947618093
30.0,co7,125.68122873930524
30.0,co8,100.01413466334164
30.0,co9,108.29696323921151
40.0,ci1,112.61752629793008
40.0,ci10,59.018022742613844
40.0,ci11,49.923562966213254
40.0,ci12,45.47257848135229
40.0,ci13,15.179433820772402
40.0,ci2,86.29273360225453
40.0,ci3,55.24868804664723
40.0,ci4,81.02673378076062
40.0,ci5,164.46595744680852
40.0,ci6,53.207770961145194
40.0,ci7,104.19462143152668
40.0,ci8,54.96027911969941
40.0,ci9,64.55187919463087
40.0,co1,28.27761985115957
40.0,co10,130.26776349614397
40.0,co11,161.65294034492507
40.0,co12,62.654653937947494
40.0,co13,69.83282061526168
40.0,co2,35.744332122877616
40.0,co3,55.545182413470535
40.0,co4,22.57902985074627
40.0,co5,21.623426573426574
40.0,co6,27.913793103448278
40.0,co7,107.83854296388543
40.0,co8,82.51965034965035
40.0,co9,94.13807531380753
50.0,ci1,110.57368421052632
50.0,ci10,76.10833333333333
50.0,ci11,87.9
50.0,ci12,63.771428571428565
50.0,ci13,0.06516516516516516
50.0,ci2,69.7697265625
50.0,ci4,134.8777777777778
50.0,ci7,105.655
50.0,ci8,39.66428571428571
50.0,ci9,64.5
50.0,co1,37.440403566400754
50.0,co10,1.2
50.0,co11,0.1
50.0,co13,79.37213114754098
50.0,co2,41.19
50.0,co3,14.020000000000001
50.0,co4,16.96875
50.0,co5,13.4
50.0,co6,1.8
50.0,co7,200.284375
50.0,co8,120.95714285714286
50.0,co9,0.7
