,date,time,name,origin,destination,distance,duration,speed
154,2023-03-07,22:38:51,中山六路-上陂头路（T型口）,"113.428487,22.523968","113.432335,22.525481",433,49,31.812244897959182
155,2023-03-07,22:38:51,中三五路与濠东路人行横道,"113.433242,22.525827","113.438362,22.52924",666,81,29.599999999999998
156,2023-03-07,22:39:21,中三二路与悦来南路交叉口,"113.371974,22.519177","113.374265,22.519394",238,39,21.96923076923077
157,2023-03-07,22:39:21,中三二路与民生路交叉口,"113.375752,22.519498","113.38199,22.519653",643,72,32.15
158,2023-03-07,22:39:21,中三二路与华柏路交叉口,"113.383365,22.519686","113.386675,22.519707",344,54,22.933333333333334
159,2023-03-07,22:39:21,中三二路与华苑大街交叉口,"113.388121,22.519578","113.389869,22.519423",183,46,14.321739130434782
160,2023-03-07,22:39:21,中三三路与兴中道交叉口,"113.390502,22.519369","113.392096,22.519219",167,43,13.981395348837209
161,2023-03-07,22:39:22,中三四路与库充大街人行横道,"113.392887,22.519152","113.396592,22.518856",385,52,26.653846153846157
162,2023-03-07,22:39:22,中三三路与兴中道交叉口,"113.39785,22.518781","113.399844,22.518576",206,44,16.854545454545455
163,2023-03-07,22:39:22,中三四路与起湾道交叉口,"113.399844,22.518576","113.402728,22.518351",301,60,18.06
164,2023-03-07,22:39:22,中三四路与东文路交叉口,"113.403307,22.518313","113.408221,22.517863",508,56,32.65714285714286
165,2023-03-07,22:39:22,中三四路与后塘路交叉口,"113.40982,22.518213","113.41795,22.520392",872,93,33.75483870967742
166,2023-03-07,22:39:22,中三五路与长江路,"113.418785,22.520625","113.426641,22.523204",861,93,33.329032258064515
167,2023-03-07,22:39:22,中山六路-上陂头路（T型口）,"113.428487,22.523968","113.432335,22.525481",433,49,31.812244897959182
168,2023-03-07,22:39:23,中三五路与濠东路人行横道,"113.433242,22.525827","113.438362,22.52924",666,81,29.599999999999998
169,2023-03-07,22:39:53,中三二路与悦来南路交叉口,"113.371974,22.519177","113.374265,22.519394",238,39,21.96923076923077
